"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"10:52:35,3919718","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2B0F765D-C0E9-4171-908E-08A611B84FF6}\StreamResource","NAME NOT FOUND","Length: 144"
"10:52:35,3919805","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2B0F765D-C0E9-4171-908E-08A611B84FF6}\StreamResourceType","NAME NOT FOUND","Length: 144"
"10:52:35,3919887","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2B0F765D-C0E9-4171-908E-08A611B84FF6}\LocalRedirectOnly","NAME NOT FOUND","Length: 16"
"10:52:35,3919971","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2B0F765D-C0E9-4171-908E-08A611B84FF6}\Roamable","NAME NOT FOUND","Length: 16"
"10:52:35,3920050","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2B0F765D-C0E9-4171-908E-08A611B84FF6}\PreCreate","NAME NOT FOUND","Length: 16"
"10:52:35,3920300","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2B0F765D-C0E9-4171-908E-08A611B84FF6}\Stream","NAME NOT FOUND","Length: 16"
"10:52:35,3920382","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2B0F765D-C0E9-4171-908E-08A611B84FF6}\PublishExpandedPath","NAME NOT FOUND","Length: 16"
"10:52:35,3920466","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2B0F765D-C0E9-4171-908E-08A611B84FF6}\DefinitionFlags","NAME NOT FOUND","Length: 16"
"10:52:35,3920546","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2B0F765D-C0E9-4171-908E-08A611B84FF6}\Attributes","NAME NOT FOUND","Length: 16"
"10:52:35,3920627","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2B0F765D-C0E9-4171-908E-08A611B84FF6}\FolderTypeID","NAME NOT FOUND","Length: 90"
"10:52:35,3920709","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2B0F765D-C0E9-4171-908E-08A611B84FF6}\InitFolderHandler","NAME NOT FOUND","Length: 90"
"10:52:35,3920861","ryuk.exe","4888","RegQueryKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2B0F765D-C0E9-4171-908E-08A611B84FF6}","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"10:52:35,3920962","ryuk.exe","4888","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2B0F765D-C0E9-4171-908E-08A611B84FF6}\PropertyBag","NAME NOT FOUND","Desired Access: Read"
"10:52:35,3921320","ryuk.exe","4888","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2B0F765D-C0E9-4171-908E-08A611B84FF6}","SUCCESS",""
"10:52:35,3921877","ryuk.exe","4888","RegQueryKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"10:52:35,3921972","ryuk.exe","4888","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\SessionInfo\1","SUCCESS","Desired Access: Query Value"
"10:52:35,3922310","ryuk.exe","4888","RegQueryKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\SessionInfo\1","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"10:52:35,3922434","ryuk.exe","4888","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\SessionInfo\1\KnownFolders","NAME NOT FOUND","Desired Access: Query Value"
"10:52:35,3922835","ryuk.exe","4888","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\SessionInfo\1","SUCCESS",""
"10:52:35,3923120","ryuk.exe","4888","RegOpenKey","HKCU","SUCCESS","Desired Access: Read"
"10:52:35,3923320","ryuk.exe","4888","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:52:35,3923396","ryuk.exe","4888","RegQueryKey","HKCU","SUCCESS","Query: Name"
"10:52:35,3923543","ryuk.exe","4888","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders","SUCCESS","Desired Access: Read"
"10:52:35,3925086","ryuk.exe","4888","RegSetInfoKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:52:35,3925503","ryuk.exe","4888","RegCloseKey","HKCU","SUCCESS",""
"10:52:35,3925825","ryuk.exe","4888","RegQueryValue","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders\Cookies","SUCCESS","Type: REG_EXPAND_SZ, Length: 116, Data: %USERPROFILE%\AppData\Local\Microsoft\Windows\INetCookies"
"10:52:35,3927132","ryuk.exe","4888","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders","SUCCESS",""
"10:52:35,3933198","ryuk.exe","4888","CreateFile","C:\Users\Cuckoo\AppData\Local\Microsoft\Windows\INetCookies","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:52:35,3935214","ryuk.exe","4888","QueryBasicInformationFile","C:\Users\Cuckoo\AppData\Local\Microsoft\Windows\INetCookies","SUCCESS","CreationTime: 18/04/2022 09:21:20, LastAccessTime: 25/04/2022 10:43:07, LastWriteTime: 18/04/2022 09:22:48, ChangeTime: 18/04/2022 09:22:48, FileAttributes: HSDNCI"
"10:52:35,3935494","ryuk.exe","4888","CloseFile","C:\Users\Cuckoo\AppData\Local\Microsoft\Windows\INetCookies","SUCCESS",""
"10:52:35,3941763","ryuk.exe","4888","CreateFile","C:\Users\Public\oRsbf.exe","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:52:35,3942481","ryuk.exe","4888","QueryBasicInformationFile","C:\Users\Public\oRsbf.exe","SUCCESS","CreationTime: 25/04/2022 10:52:34, LastAccessTime: 25/04/2022 10:52:34, LastWriteTime: 25/04/2022 10:52:34, ChangeTime: 25/04/2022 10:52:34, FileAttributes: HA"
"10:52:35,3942733","ryuk.exe","4888","CloseFile","C:\Users\Public\oRsbf.exe","SUCCESS",""
"10:52:35,3944532","ryuk.exe","4888","CreateFile","C:\","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:52:35,3946408","ryuk.exe","4888","QueryDirectory","C:\users","SUCCESS","FileInformationClass: FileBothDirectoryInformation, Filter: users, 2: Users"
"10:52:35,3950870","ryuk.exe","4888","CloseFile","C:\","SUCCESS",""
"10:52:35,3954138","ryuk.exe","4888","CreateFile","C:\Users","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:52:35,3955479","ryuk.exe","4888","QueryDirectory","C:\Users\Public","SUCCESS","FileInformationClass: FileBothDirectoryInformation, Filter: Public, 2: Public"
"10:52:35,3956053","ryuk.exe","4888","CloseFile","C:\Users","SUCCESS",""
"10:52:35,3959040","ryuk.exe","4888","CreateFile","C:\Users\Public","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:52:35,3959882","ryuk.exe","4888","QueryDirectory","C:\Users\Public\oRsbf.exe","SUCCESS","FileInformationClass: FileBothDirectoryInformation, Filter: oRsbf.exe, 2: oRsbf.exe"
"10:52:35,3960618","ryuk.exe","4888","CloseFile","C:\Users\Public","SUCCESS",""
"10:52:35,3968471","ryuk.exe","4888","CreateFile","C:\Users\Public\oRsbf.exe","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:52:35,3969661","ryuk.exe","4888","QueryBasicInformationFile","C:\Users\Public\oRsbf.exe","SUCCESS","CreationTime: 25/04/2022 10:52:34, LastAccessTime: 25/04/2022 10:52:34, LastWriteTime: 25/04/2022 10:52:34, ChangeTime: 25/04/2022 10:52:34, FileAttributes: HA"
"10:52:35,3969898","ryuk.exe","4888","CloseFile","C:\Users\Public\oRsbf.exe","SUCCESS",""
"10:52:35,3975084","ryuk.exe","4888","CreateFile","C:\Users\Public","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:52:35,3975793","ryuk.exe","4888","QueryBasicInformationFile","C:\Users\Public","SUCCESS","CreationTime: 07/12/2019 11:14:52, LastAccessTime: 25/04/2022 10:52:35, LastWriteTime: 25/04/2022 10:52:34, ChangeTime: 25/04/2022 10:52:34, FileAttributes: RD"
"10:52:35,3976017","ryuk.exe","4888","CloseFile","C:\Users\Public","SUCCESS",""
"10:52:35,3981247","ryuk.exe","4888","CreateFile","C:\Users","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:52:35,3981774","ryuk.exe","4888","QueryBasicInformationFile","C:\Users","SUCCESS","CreationTime: 07/12/2019 11:03:44, LastAccessTime: 25/04/2022 10:52:35, LastWriteTime: 18/04/2022 09:34:40, ChangeTime: 18/04/2022 09:34:40, FileAttributes: RD"
"10:52:35,3981999","ryuk.exe","4888","CloseFile","C:\Users","SUCCESS",""
"10:52:35,3985322","ryuk.exe","4888","CreateFile","C:\Users\Public\oRsbf.exe","SUCCESS","Desired Access: Read Attributes, Read Control, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Disallow Exclusive, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"10:52:35,3986283","ryuk.exe","4888","QuerySecurityFile","C:\Users\Public\oRsbf.exe","BUFFER OVERFLOW","Information: Label"
"10:52:35,3986639","ryuk.exe","4888","QuerySecurityFile","C:\Users\Public\oRsbf.exe","SUCCESS","Information: Label"
"10:52:35,3986985","ryuk.exe","4888","CloseFile","C:\Users\Public\oRsbf.exe","SUCCESS",""
"10:52:35,3992887","ryuk.exe","4888","CreateFile","C:\Users\Public\oRsbf.exe","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:52:35,3993177","ryuk.exe","4888","QueryBasicInformationFile","C:\Users\Public\oRsbf.exe","SUCCESS","CreationTime: 25/04/2022 10:52:34, LastAccessTime: 25/04/2022 10:52:34, LastWriteTime: 25/04/2022 10:52:34, ChangeTime: 25/04/2022 10:52:34, FileAttributes: HA"
"10:52:35,3993298","ryuk.exe","4888","CloseFile","C:\Users\Public\oRsbf.exe","SUCCESS",""
"10:52:35,3996322","ryuk.exe","4888","CreateFile","C:\Users\Public\oRsbf.exe","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:52:35,3996666","ryuk.exe","4888","QueryBasicInformationFile","C:\Users\Public\oRsbf.exe","SUCCESS","CreationTime: 25/04/2022 10:52:34, LastAccessTime: 25/04/2022 10:52:34, LastWriteTime: 25/04/2022 10:52:34, ChangeTime: 25/04/2022 10:52:34, FileAttributes: HA"
"10:52:35,3996795","ryuk.exe","4888","CloseFile","C:\Users\Public\oRsbf.exe","SUCCESS",""
"10:52:35,3997572","ryuk.exe","4888","ReadFile","C:\Windows\SysWOW64\urlmon.dll","SUCCESS","Offset: 1.131.520, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"10:52:35,4005606","ryuk.exe","4888","ReadFile","C:\Windows\SysWOW64\msvcrt.dll","SUCCESS","Offset: 476.160, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"10:52:35,4011971","ryuk.exe","4888","ReadFile","C:\Windows\SysWOW64\urlmon.dll","SUCCESS","Offset: 746.496, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"10:52:35,4020080","ryuk.exe","4888","CreateFile","C:\Users\Public\oRsbf.exe:Zone.Identifier","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"10:52:35,4021252","ryuk.exe","4888","ReadFile","C:\Windows\SysWOW64\urlmon.dll","SUCCESS","Offset: 713.728, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"10:52:35,4027404","ryuk.exe","4888","RegQueryKey","HKCU\SOFTWARE\Microsoft\Internet Explorer\Main\FeatureControl","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"10:52:35,4027597","ryuk.exe","4888","RegOpenKey","HKCU\SOFTWARE\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_PROTOCOL_LOCKDOWN","NAME NOT FOUND","Desired Access: Query Value"
"10:52:35,4027913","ryuk.exe","4888","RegQueryKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Internet Explorer\Main\FeatureControl","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"10:52:35,4028095","ryuk.exe","4888","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_PROTOCOL_LOCKDOWN","SUCCESS","Desired Access: Query Value"
"10:52:35,4028757","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_PROTOCOL_LOCKDOWN\ryuk.exe","NAME NOT FOUND","Length: 16"
"10:52:35,4028912","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_PROTOCOL_LOCKDOWN\*","NAME NOT FOUND","Length: 16"
"10:52:35,4029088","ryuk.exe","4888","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_PROTOCOL_LOCKDOWN","SUCCESS",""
"10:52:35,4029756","ryuk.exe","4888","ReadFile","C:\Windows\SysWOW64\urlmon.dll","SUCCESS","Offset: 451.584, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"10:52:35,4035772","ryuk.exe","4888","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:52:35,4035914","ryuk.exe","4888","RegQueryKey","HKCU","SUCCESS","Query: Name"
"10:52:35,4036211","ryuk.exe","4888","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\0","SUCCESS","Desired Access: Read"
"10:52:35,4036594","ryuk.exe","4888","RegSetInfoKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\0","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:52:35,4036851","ryuk.exe","4888","ReadFile","C:\Windows\SysWOW64\urlmon.dll","SUCCESS","Offset: 418.816, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"10:52:35,4041265","ryuk.exe","4888","RegQueryValue","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\0\1806","NAME NOT FOUND","Length: 16"
"10:52:35,4041530","ryuk.exe","4888","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:52:35,4041687","ryuk.exe","4888","RegQueryKey","HKLM","SUCCESS","Query: Name"
"10:52:35,4041930","ryuk.exe","4888","RegOpenKey","HKLM\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\0","SUCCESS","Desired Access: Read"
"10:52:35,4042419","ryuk.exe","4888","RegSetInfoKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\0","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:52:35,4042502","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\0\1806","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"10:52:35,4042694","ryuk.exe","4888","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\0","SUCCESS",""
"10:52:35,4042802","ryuk.exe","4888","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\0","SUCCESS",""
"10:52:35,4043456","ryuk.exe","4888","RegQueryKey","HKCR\exefile\shell\open","SUCCESS","Query: Name"
"10:52:35,4043618","ryuk.exe","4888","RegQueryKey","HKCR\exefile\shell\open","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"10:52:35,4043858","ryuk.exe","4888","RegOpenKey","HKCU\Software\Classes\exefile\shell\open\command","NAME NOT FOUND","Desired Access: Query Value"
"10:52:35,4044069","ryuk.exe","4888","RegQueryKey","HKCR\exefile\shell\open","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"10:52:35,4044160","ryuk.exe","4888","RegOpenKey","HKCR\exefile\shell\open\command","SUCCESS","Desired Access: Query Value"
"10:52:35,4044433","ryuk.exe","4888","RegQueryKey","HKCR\exefile\shell\open\command","SUCCESS","Query: Name"
"10:52:35,4045253","ryuk.exe","4888","RegQueryKey","HKCR\exefile\shell\open\command","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"10:52:35,4045969","ryuk.exe","4888","RegOpenKey","HKCU\Software\Classes\exefile\shell\open\command","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:52:35,4046809","ryuk.exe","4888","RegQueryValue","HKCR\exefile\shell\open\command\DelegateExecute","NAME NOT FOUND","Length: 90"
"10:52:35,4046968","ryuk.exe","4888","RegCloseKey","HKCR\exefile\shell\open\command","SUCCESS",""
"10:52:35,4047085","ryuk.exe","4888","RegQueryKey","HKCR\exefile\shell\open","SUCCESS","Query: Name"
"10:52:35,4047195","ryuk.exe","4888","RegQueryKey","HKCR\exefile\shell\open","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"10:52:35,4047380","ryuk.exe","4888","RegOpenKey","HKCU\Software\Classes\exefile\shell\open\DropTarget","NAME NOT FOUND","Desired Access: Query Value"
"10:52:35,4047539","ryuk.exe","4888","RegQueryKey","HKCR\exefile\shell\open","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"10:52:35,4047626","ryuk.exe","4888","RegOpenKey","HKCR\exefile\shell\open\DropTarget","NAME NOT FOUND","Desired Access: Query Value"
"10:52:35,4048215","ryuk.exe","4888","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:52:35,4048350","ryuk.exe","4888","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\SyncRootManager","SUCCESS","Desired Access: Read"
"10:52:35,4048559","ryuk.exe","4888","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\SyncRootManager","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:52:35,4048832","ryuk.exe","4888","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\SyncRootManager","SUCCESS","Query: Cached, SubKeys: 0, Values: 0"
"10:52:35,4048960","ryuk.exe","4888","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\SyncRootManager","SUCCESS",""
"10:52:35,4050940","ryuk.exe","4888","RegOpenKey","HKLM\Software\WOW6432Node\Policies\Microsoft\Windows\Safer\CodeIdentifiers","REPARSE","Desired Access: Read"
"10:52:35,4051271","ryuk.exe","4888","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers","SUCCESS","Desired Access: Read"
"10:52:35,4051502","ryuk.exe","4888","RegSetInfoKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\safer\codeidentifiers","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:52:35,4051600","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\safer\codeidentifiers\TransparentEnabled","NAME NOT FOUND","Length: 524"
"10:52:35,4051826","ryuk.exe","4888","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\safer\codeidentifiers","SUCCESS",""
"10:52:35,4052006","ryuk.exe","4888","RegQueryKey","HKCR\exefile\shell\open","SUCCESS","Query: Name"
"10:52:35,4052128","ryuk.exe","4888","RegQueryKey","HKCR\exefile\shell\open","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"10:52:35,4052305","ryuk.exe","4888","RegOpenKey","HKCU\Software\Classes\exefile\shell\open\command","NAME NOT FOUND","Desired Access: Query Value"
"10:52:35,4052475","ryuk.exe","4888","RegQueryKey","HKCR\exefile\shell\open","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"10:52:35,4052564","ryuk.exe","4888","RegOpenKey","HKCR\exefile\shell\open\command","SUCCESS","Desired Access: Query Value"
"10:52:35,4052761","ryuk.exe","4888","RegQueryKey","HKCR\exefile\shell\open\command","SUCCESS","Query: Name"
"10:52:35,4052872","ryuk.exe","4888","RegQueryKey","HKCR\exefile\shell\open\command","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"10:52:35,4053006","ryuk.exe","4888","RegOpenKey","HKCU\Software\Classes\exefile\shell\open\command","NAME NOT FOUND","Desired Access: Maximum Allowed"
"10:52:35,4053118","ryuk.exe","4888","RegQueryValue","HKCR\exefile\shell\open\command\command","NAME NOT FOUND","Length: 144"
"10:52:35,4053233","ryuk.exe","4888","RegCloseKey","HKCR\exefile\shell\open\command","SUCCESS",""
"10:52:35,4053448","ryuk.exe","4888","RegQueryKey","HKCR\exefile\shell\open","SUCCESS","Query: Name"
"10:52:35,4053563","ryuk.exe","4888","RegQueryKey","HKCR\exefile\shell\open","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"10:52:35,4053713","ryuk.exe","4888","RegOpenKey","HKCU\Software\Classes\exefile\shell\open\command","NAME NOT FOUND","Desired Access: Query Value"
"10:52:35,4053849","ryuk.exe","4888","RegQueryKey","HKCR\exefile\shell\open","SUCCESS","Query: HandleTags, HandleTags: 0x401"
